"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %","Propeller efficiency, %","Manifold pressure, atm",Supercharger gear,RPM,"Power, hp","Thrust, kgf","Propeller pitch, deg","Propeller pitch, %","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
79.2,96.3,91.7,0,79,1.80,2,2850,1125,347,50.4,90,468,699,7615,0.63,93551.9,-0.23
79.3,96.3,93.9,0,79,1.80,2,2851,1125,348,50.4,90,468,699,7623,0.63,93630.6,-0.11
79.4,96.3,96.0,0,80,1.80,2,2851,1125,352,50.4,90,468,699,7633,0.63,93729.0,-0.01
79.5,96.4,97.9,0,78,1.80,2,2849,1125,345,50.4,90,468,700,7643,0.63,93881.3,0.08
79.6,96.3,99.6,0,78,1.80,2,2851,1126,346,50.4,90,467,699,7653,0.63,93925.7,0.17
79.7,96.3,101.1,0,79,1.80,2,2850,1126,347,50.4,90,467,700,7663,0.63,94078.0,0.24
79.8,96.1,96.9,0,80,1.80,2,2850,1125,354,50.5,90,466,698,7671,0.63,94048.9,0.03
79.9,96.1,93.2,0,80,1.80,2,2850,1125,352,50.4,90,466,698,7681,0.63,94147.2,-0.15
80.0,96.1,89.8,0,79,1.80,2,2850,1126,350,50.4,90,466,698,7691,0.63,94245.5,-0.32
80.1,96.1,90.5,0,80,1.80,2,2851,1126,354,50.5,90,465,698,7701,0.63,94343.9,-0.29
80.2,96.1,91.0,0,80,1.80,2,2850,1126,352,50.5,90,465,698,7711,0.63,94442.1,-0.26
80.3,96.1,91.5,0,80,1.80,2,2850,1126,351,50.5,90,466,700,7719,0.63,94628.6,-0.24
80.4,96.0,92.0,0,80,1.80,2,2850,1126,354,50.5,90,465,698,7729,0.63,94619.0,-0.21
80.5,96.0,92.4,0,80,1.80,2,2850,1126,354,50.5,90,464,698,7739,0.63,94717.2,-0.19
80.6,96.2,92.7,0,79,1.80,2,2850,1127,347,50.5,90,465,700,7749,0.63,94923.3,-0.17
80.7,96.1,94.9,0,79,1.80,2,2851,1127,350,50.5,90,465,699,7759,0.63,94967.5,-0.06
80.8,96.1,96.8,0,79,1.80,2,2850,1127,347,50.5,90,465,700,7769,0.63,95119.6,0.04
80.9,95.8,98.6,0,80,1.80,2,2850,1127,352,50.5,90,465,700,7777,0.63,95198.1,0.13
81.0,96.0,100.2,0,79,1.80,2,2851,1128,348,50.5,90,464,700,7787,0.63,95296.2,0.20
81.1,96.0,101.6,0,79,1.80,2,2850,1128,349,50.5,90,464,700,7797,0.63,95394.2,0.28
81.2,96.0,102.9,0,79,1.80,2,2850,1128,347,50.5,90,464,700,7807,0.63,95492.2,0.34
81.3,95.7,102.1,0,80,1.80,2,2850,1127,353,50.5,90,464,700,7815,0.63,95570.7,0.31
81.4,95.9,101.5,0,79,1.80,2,2850,1128,348,50.5,90,463,700,7825,0.63,95668.6,0.28
81.5,95.9,100.9,0,80,1.80,2,2850,1128,352,50.6,90,463,699,7835,0.63,95712.7,0.25
81.6,95.8,98.6,0,80,1.80,2,2850,1128,352,50.5,90,462,699,7845,0.63,95810.6,0.13
81.7,95.8,96.5,0,79,1.80,2,2850,1128,351,50.5,90,462,699,7855,0.63,95908.5,0.03
81.8,95.9,94.6,0,79,1.80,2,2850,1129,347,50.5,90,462,700,7863,0.63,96040.8,-0.07
81.9,95.8,94.7,0,79,1.80,2,2851,1129,351,50.6,90,462,699,7875,0.63,96104.3,-0.06
82.0,95.8,94.8,0,79,1.80,2,2850,1129,351,50.6,90,461,699,7885,0.63,96202.1,-0.06
82.1,95.8,94.9,0,79,1.80,2,2850,1129,348,50.6,90,461,700,7893,0.63,96334.4,-0.05
82.3,95.8,95.0,0,79,1.80,2,2850,1129,351,50.6,90,461,699,7903,0.63,96378.3,-0.04
82.4,95.7,95.1,0,80,1.80,2,2851,1129,353,50.6,90,460,699,7913,0.63,96476.2,-0.04
82.5,95.8,95.2,0,79,1.80,2,2850,1129,349,50.6,90,461,700,7921,0.63,96608.4,-0.04
82.6,95.7,95.2,0,79,1.80,2,2851,1129,352,50.6,90,460,699,7933,0.63,96671.8,-0.03
82.7,95.7,95.3,0,79,1.80,2,2850,1130,351,50.6,90,460,699,7943,0.63,96769.6,-0.03
82.8,95.7,95.3,0,79,1.80,2,2850,1130,352,50.6,90,459,699,7951,0.63,96847.8,-0.03
82.9,95.7,95.3,0,80,1.80,2,2850,1130,353,50.6,90,459,699,7961,0.63,96945.7,-0.02
83.0,95.7,95.4,0,79,1.80,2,2850,1130,351,50.6,90,459,699,7971,0.63,97043.4,-0.02
83.1,95.7,95.4,0,80,1.80,2,2851,1130,352,50.6,90,458,699,7981,0.63,97141.2,-0.02
83.2,95.7,95.4,0,80,1.80,2,2850,1130,352,50.6,90,458,699,7991,0.63,97239.0,-0.02
83.3,95.7,95.5,0,80,1.80,2,2850,1130,352,50.6,90,458,699,7999,0.63,97317.2,-0.02
83.4,95.7,95.5,0,79,1.80,2,2850,1130,349,50.6,90,458,700,8009,0.63,97468.9,-0.01
83.5,95.5,93.7,0,80,1.80,2,2850,1130,355,50.6,90,457,698,8017,0.63,97439.3,-0.10
83.6,95.5,92.1,0,80,1.80,2,2850,1130,355,50.6,90,458,700,8029,0.63,97664.4,-0.18
83.7,95.5,90.6,0,80,1.80,2,2850,1130,357,50.7,90,456,698,8039,0.63,97654.3,-0.26
83.8,95.5,91.1,0,80,1.80,2,2850,1131,355,50.7,90,456,698,8046,0.63,97732.4,-0.23
83.9,95.6,91.5,0,79,1.80,2,2850,1131,350,50.6,90,457,699,8056,0.63,97884.0,-0.21
84.0,95.6,91.9,0,79,1.80,2,2851,1131,351,50.7,90,456,699,8066,0.63,97981.6,-0.19
84.1,95.6,94.1,0,80,1.80,2,2851,1131,354,50.7,90,456,699,8076,0.63,98079.3,-0.08
84.2,95.6,96.1,0,79,1.80,2,2850,1131,350,50.7,90,456,700,8086,0.63,98230.9,0.02
84.3,95.4,97.9,0,80,1.80,2,2850,1131,354,50.7,90,456,700,8094,0.63,98309.1,0.11
84.4,95.4,95.8,0,80,1.80,2,2851,1131,356,50.7,90,455,698,8104,0.63,98298.8,0.01
84.5,95.5,94.0,0,80,1.80,2,2850,1132,353,50.7,90,455,699,8114,0.63,98450.3,-0.08
84.6,95.4,92.3,0,80,1.80,2,2851,1132,355,50.7,90,454,698,8126,0.63,98513.5,-0.17
84.7,95.4,92.6,0,80,1.80,2,2851,1132,356,50.7,90,454,698,8134,0.63,98591.6,-0.15
84.8,95.4,92.9,0,80,1.80,2,2850,1132,356,50.7,90,454,698,8144,0.63,98689.1,-0.13
84.9,95.4,93.1,0,80,1.80,2,2850,1132,353,50.7,90,454,699,8154,0.63,98840.5,-0.12
85.0,95.4,95.2,0,80,1.80,2,2851,1132,354,50.7,90,454,699,8164,0.63,98938.1,-0.02
85.1,95.4,97.0,0,80,1.80,2,2851,1132,355,50.8,90,453,699,8174,0.63,99035.6,0.08
85.2,95.5,98.7,0,79,1.80,2,2850,1133,351,50.7,90,454,700,8182,0.63,99167.5,0.16
85.3,95.5,100.2,0,79,1.80,2,2850,1133,350,50.7,90,453,700,8192,0.63,99264.9,0.24
85.4,95.2,101.6,0,81,1.80,2,2850,1132,358,50.8,90,452,698,8202,0.63,99254.5,0.31
85.5,95.3,102.8,0,80,1.80,2,2850,1133,355,50.8,90,452,698,8212,0.63,99351.9,0.37
85.6,95.3,98.4,0,80,1.80,2,2851,1133,356,50.8,90,452,698,8222,0.63,99449.4,0.15
85.7,95.3,94.4,0,80,1.80,2,2851,1133,357,50.8,90,452,698,8229,0.63,99527.4,-0.05
85.8,95.3,90.8,0,80,1.80,2,2850,1133,356,50.8,90,451,698,8239,0.63,99624.8,-0.23
85.9,95.3,93.1,0,80,1.80,2,2850,1133,353,50.8,90,451,699,8249,0.63,99776.1,-0.12
86.0,95.3,95.1,0,80,1.80,2,2851,1134,355,50.8,90,451,699,8259,0.63,99873.6,-0.02
86.1,95.3,96.9,0,80,1.80,2,2851,1134,356,50.8,90,451,699,8269,0.63,99971.0,0.08
86.2,95.4,98.6,0,79,1.80,2,2850,1134,352,50.8,90,451,700,8277,0.63,100102.9,0.16
86.3,95.4,100.1,0,80,1.80,2,2850,1134,353,50.8,90,451,699,8287,0.63,100146.4,0.24
86.4,95.3,101.5,0,80,1.80,2,2851,1134,356,50.8,90,450,699,8297,0.63,100243.9,0.31
86.5,95.4,99.1,0,80,1.80,2,2850,1134,356,50.8,90,450,699,8307,0.63,100341.3,0.18
86.6,95.4,96.9,0,80,1.80,2,2850,1134,353,50.8,90,450,699,8317,0.63,100438.8,0.07
86.7,95.2,94.9,0,81,1.80,2,2850,1134,358,50.8,90,450,700,8325,0.63,100570.7,-0.03
86.8,95.3,93.1,0,81,1.80,2,2851,1134,358,50.9,90,448,698,8335,0.63,100560.3,-0.12
86.9,95.3,91.5,0,80,1.80,2,2850,1135,357,50.9,90,448,698,8345,0.63,100657.8,-0.20
87.0,95.4,90.1,0,80,1.80,2,2850,1135,355,50.9,90,448,699,8355,0.63,100809.2,-0.27
87.1,95.4,90.6,0,80,1.80,2,2851,1135,357,50.9,90,448,698,8365,0.63,100852.8,-0.24
87.2,95.5,91.1,0,80,1.80,2,2850,1135,355,50.9,90,448,699,8373,0.63,100984.7,-0.22
87.3,95.4,91.5,0,80,1.80,2,2850,1135,356,50.9,90,448,699,8382,0.63,101082.2,-0.20
87.4,95.5,93.7,0,80,1.80,2,2850,1135,355,50.9,90,448,699,8392,0.63,101179.8,-0.08
87.5,95.4,95.7,0,80,1.80,2,2851,1135,358,50.9,90,447,698,8404,0.63,101242.9,0.02
87.6,95.2,97.5,0,81,1.80,2,2850,1135,362,50.9,90,448,700,8412,0.63,101428.8,0.11
87.7,95.6,99.1,0,79,1.80,2,2850,1136,351,50.9,90,447,700,8422,0.63,101526.3,0.19
87.8,95.6,100.6,0,80,1.80,2,2851,1136,354,50.9,90,447,700,8432,0.63,101623.8,0.26
87.9,95.5,101.9,0,80,1.80,2,2850,1136,357,50.9,90,446,699,8442,0.63,101667.5,0.33
88.0,95.3,97.6,0,81,1.80,2,2850,1135,360,50.9,90,445,698,8450,0.63,101691.6,0.11
88.1,95.3,93.7,0,80,1.80,2,2850,1136,357,50.9,90,445,698,8460,0.63,101789.1,-0.09
88.2,95.4,90.2,0,80,1.80,2,2851,1136,357,50.9,90,445,698,8470,0.63,101886.7,-0.26
88.3,95.4,90.7,0,81,1.80,2,2851,1136,359,51.0,90,445,698,8480,0.63,101984.3,-0.24
88.4,95.4,91.2,0,80,1.80,2,2850,1136,359,51.0,90,445,698,8490,0.63,102081.8,-0.21
88.5,95.4,91.6,0,80,1.80,2,2850,1136,358,51.0,90,444,698,8498,0.63,102159.9,-0.19
88.6,95.4,92.0,0,80,1.80,2,2850,1137,358,51.0,90,444,698,8508,0.63,102257.5,-0.17
88.7,95.4,92.3,0,81,1.80,2,2850,1137,360,51.0,90,444,698,8518,0.63,102355.1,-0.16
88.8,95.4,92.6,0,80,1.80,2,2850,1137,358,51.0,90,444,698,8528,0.63,102452.7,-0.14
88.9,95.4,92.9,0,80,1.80,2,2850,1137,358,51.0,90,443,698,8538,0.63,102550.3,-0.13
89.0,95.5,93.2,0,80,1.80,2,2851,1137,358,51.0,90,443,699,8546,0.63,102682.2,-0.11
89.1,95.5,93.4,0,80,1.80,2,2850,1137,356,51.0,90,443,699,8555,0.63,102779.8,-0.10
89.2,95.5,95.4,0,80,1.80,2,2850,1138,356,51.0,90,443,699,8565,0.63,102877.4,0.00
89.3,95.6,97.3,0,80,1.80,2,2850,1138,354,51.0,90,443,700,8575,0.63,103028.9,0.09
89.4,95.3,98.9,0,81,1.80,2,2850,1137,361,51.0,90,443,700,8585,0.63,103126.5,0.17
89.5,95.6,100.4,0,80,1.80,2,2850,1138,355,51.0,90,443,700,8595,0.63,103224.1,0.25
89.6,95.3,101.7,0,81,1.80,2,2850,1137,362,51.0,90,441,698,8605,0.63,103213.9,0.32
89.7,95.4,102.9,0,81,1.80,2,2850,1138,360,51.0,90,441,698,8615,0.63,103311.5,0.38
89.8,95.4,98.6,0,81,1.80,2,2850,1138,360,51.0,90,441,698,8625,0.63,103409.2,0.16
89.9,95.5,94.7,0,81,1.80,2,2851,1138,360,51.0,90,441,698,8633,0.63,103487.3,-0.04
90.0,95.6,91.1,0,80,1.80,2,2850,1138,356,51.0,90,441,699,8643,0.63,103638.7,-0.22
90.1,95.6,93.4,0,80,1.80,2,2851,1139,356,51.0,90,441,699,8653,0.63,103736.4,-0.11
90.2,95.6,95.4,0,80,1.80,2,2851,1139,358,51.1,90,441,699,8663,0.63,103834.0,0.00
90.3,95.6,97.3,0,81,1.80,2,2850,1139,360,51.1,90,440,699,8673,0.63,103931.7,0.09
90.4,95.7,99.0,0,80,1.80,2,2850,1139,355,51.1,90,440,700,8681,0.64,104063.8,0.17
90.5,95.7,100.5,0,79,1.80,2,2850,1139,354,51.1,90,440,700,8691,0.64,104161.5,0.25
90.6,95.6,101.8,0,80,1.80,2,2851,1139,358,51.1,90,440,699,8701,0.64,104205.2,0.32
90.7,95.7,101.2,0,80,1.80,2,2850,1139,356,51.1,90,440,700,8711,0.64,104356.8,0.28
90.8,95.7,100.7,0,80,1.80,2,2850,1139,355,51.1,90,439,700,8721,0.64,104454.5,0.26
90.9,95.5,100.2,0,81,1.80,2,2850,1139,360,51.1,90,438,698,8729,0.63,104424.8,0.23
91.0,95.5,96.0,0,81,1.80,2,2851,1139,362,51.1,90,438,698,8739,0.63,104522.5,0.02
91.1,95.5,92.3,0,81,1.80,2,2850,1139,362,51.1,90,438,698,8749,0.63,104620.2,-0.16
91.2,95.6,89.0,0,80,1.80,2,2850,1140,357,51.1,90,438,699,8759,0.64,104771.7,-0.33
91.3,95.5,89.7,0,81,1.80,2,2851,1140,360,51.1,90,437,698,8769,0.63,104815.5,-0.30
91.4,95.6,90.2,0,80,1.80,2,2851,1140,359,51.2,90,438,699,8776,0.64,104947.6,-0.27
91.5,95.7,90.8,0,80,1.80,2,2850,1140,356,51.1,90,438,700,8786,0.64,105099.2,-0.24
91.6,95.7,93.1,0,80,1.80,2,2850,1140,357,51.1,90,437,699,8796,0.64,105143.0,-0.13
91.7,95.4,95.1,0,82,1.80,2,2850,1140,364,51.2,90,437,700,8806,0.64,105294.6,-0.02
91.8,95.5,97.0,0,81,1.80,2,2850,1140,361,51.2,90,436,698,8816,0.63,105284.4,0.07
91.9,95.5,95.0,0,81,1.80,2,2851,1140,362,51.2,90,436,698,8826,0.64,105382.1,-0.03
92.0,95.7,93.3,0,80,1.80,2,2850,1141,358,51.2,90,436,699,8834,0.64,105514.1,-0.12
92.1,95.7,91.6,0,80,1.80,2,2850,1141,356,51.2,90,436,700,8844,0.64,105665.8,-0.20
92.2,95.6,93.9,0,81,1.80,2,2851,1141,360,51.2,90,435,699,8856,0.64,105729.1,-0.09
92.3,95.4,95.9,0,82,1.80,2,2850,1140,365,51.2,90,436,700,8864,0.64,105861.2,0.01
92.4,95.7,97.7,0,80,1.80,2,2850,1141,356,51.2,90,435,700,8874,0.64,105958.9,0.11
92.5,95.7,99.3,0,80,1.80,2,2850,1142,357,51.2,90,435,700,8884,0.64,106056.6,0.19
92.6,95.7,100.7,0,80,1.80,2,2850,1142,358,51.2,90,435,700,8894,0.64,106154.3,0.26
92.7,95.4,102.0,0,81,1.80,2,2850,1141,363,51.2,90,433,698,8904,0.64,106144.1,0.33
92.8,95.5,97.7,0,80,1.80,2,2850,1141,360,51.2,90,434,698,8912,0.64,106222.2,0.11
92.9,95.5,93.9,0,80,1.80,2,2851,1142,359,51.2,90,434,699,8922,0.64,106373.7,-0.09
93.0,95.6,90.4,0,80,1.80,2,2850,1142,359,51.2,90,434,699,8932,0.64,106471.3,-0.26
93.1,95.6,94.6,0,80,1.80,2,2850,1142,357,51.2,90,434,700,8942,0.64,106622.9,-0.05
93.2,95.6,98.3,0,80,1.80,2,2850,1142,357,51.3,90,433,700,8952,0.64,106720.5,0.14
93.3,95.4,101.7,0,81,1.80,2,2850,1142,363,51.3,90,432,698,8960,0.64,106690.7,0.31
93.4,95.3,97.5,0,81,1.80,2,2850,1142,363,51.3,90,432,698,8970,0.64,106788.3,0.10
93.5,95.3,93.6,0,81,1.80,2,2850,1142,363,51.3,90,432,698,8980,0.64,106885.8,-0.10
93.6,95.3,90.2,0,81,1.80,2,2850,1142,361,51.3,90,432,698,8989,0.64,106983.3,-0.27
93.7,95.3,90.7,0,81,1.80,2,2851,1143,362,51.3,90,431,698,8999,0.64,107080.8,-0.24
93.8,95.5,91.1,0,80,1.80,2,2850,1143,357,51.3,90,432,700,9007,0.64,107266.6,-0.22
93.9,95.4,91.6,0,80,1.80,2,2851,1143,359,51.3,90,431,699,9017,0.64,107310.1,-0.20
94.0,95.4,93.8,0,81,1.80,2,2851,1143,361,51.3,90,431,699,9027,0.64,107407.5,-0.09
94.1,95.3,95.8,0,81,1.80,2,2850,1143,360,51.3,90,431,699,9037,0.64,107504.9,0.01
94.2,95.4,97.5,0,80,1.80,2,2850,1143,357,51.3,90,431,700,9047,0.64,107656.2,0.11
94.3,95.1,99.1,0,81,1.80,2,2850,1141,362,51.3,90,431,700,9055,0.64,107734.1,0.19
94.4,95.3,100.6,0,80,1.80,2,2850,1141,358,51.3,90,430,700,9065,0.64,107831.5,0.26
94.5,95.0,101.8,0,81,1.79,2,2850,1139,364,51.3,90,429,698,9075,0.64,107820.9,0.33
94.6,95.1,97.5,0,81,1.79,2,2850,1138,359,51.3,90,429,698,9085,0.64,107918.2,0.11
94.7,95.2,93.7,0,80,1.79,2,2850,1138,356,51.3,90,429,699,9095,0.64,108069.3,-0.08
94.8,95.2,90.2,0,80,1.79,2,2850,1137,356,51.3,90,429,700,9103,0.64,108201.0,-0.26
94.9,95.2,94.3,0,80,1.78,2,2850,1136,357,51.4,90,429,700,9113,0.64,108298.3,-0.05
95.0,95.2,98.0,0,80,1.78,2,2850,1135,356,51.3,90,429,700,9122,0.64,108395.5,0.14
95.1,94.9,101.4,0,81,1.78,2,2850,1133,360,51.3,90,429,700,9132,0.64,108492.7,0.31
95.2,95.0,100.8,0,81,1.78,2,2850,1133,359,51.3,90,429,700,9142,0.64,108589.9,0.28
95.3,95.0,100.2,0,81,1.77,2,2850,1132,359,51.4,90,428,700,9150,0.64,108667.6,0.25
95.4,94.9,99.7,0,81,1.77,2,2850,1130,361,51.4,90,427,698,9162,0.64,108676.3,0.22
95.5,95.0,97.4,0,80,1.77,2,2850,1130,354,51.3,90,427,699,9172,0.64,108827.2,0.11
95.6,95.0,95.3,0,81,1.77,2,2851,1129,357,51.3,90,427,698,9182,0.64,108870.5,0.01
95.7,95.0,93.5,0,81,1.76,2,2851,1128,358,51.4,90,427,699,9190,0.64,109002.1,-0.09
95.8,95.0,93.6,0,81,1.76,2,2850,1127,356,51.4,90,427,699,9200,0.64,109099.1,-0.08
95.9,95.1,93.8,0,80,1.76,2,2850,1127,352,51.3,90,427,700,9208,0.64,109230.8,-0.07
96.0,94.8,93.9,0,81,1.76,2,2850,1125,358,51.3,90,427,700,9217,0.64,109327.9,-0.06
96.1,94.9,95.8,0,81,1.75,2,2850,1124,357,51.4,90,426,700,9227,0.64,109424.9,0.04
96.2,95.1,97.5,0,80,1.75,2,2850,1124,353,51.4,90,426,700,9237,0.64,109522.0,0.12
96.3,95.1,99.1,0,80,1.75,2,2850,1123,352,51.4,90,426,700,9247,0.64,109619.1,0.20
96.4,94.8,95.0,0,81,1.75,2,2850,1121,357,51.4,90,424,698,9257,0.64,109608.3,0.00
96.5,94.9,91.4,0,81,1.74,2,2850,1120,355,51.4,90,424,698,9267,0.64,109705.3,-0.19
96.6,94.9,88.1,0,81,1.74,2,2850,1120,355,51.4,90,424,698,9277,0.64,109802.4,-0.35
96.7,95.0,90.6,0,81,1.74,2,2850,1119,354,51.4,90,424,699,9285,0.64,109933.9,-0.22
96.8,95.0,92.8,0,80,1.74,2,2850,1118,352,51.4,90,424,699,9295,0.64,110030.9,-0.11
96.9,95.0,94.9,0,81,1.74,2,2850,1117,352,51.4,90,424,699,9305,0.64,110128.0,-0.01
97.0,95.0,94.9,0,81,1.73,2,2850,1116,353,51.4,90,423,699,9314,0.64,110225.1,0.00
97.1,95.0,94.9,0,81,1.73,2,2850,1115,352,51.4,90,423,699,9322,0.64,110302.7,0.00
97.2,94.7,94.9,0,82,1.73,2,2850,1114,355,51.4,90,424,700,9332,0.64,110453.7,0.00
97.3,95.0,94.9,0,80,1.73,2,2850,1114,349,51.4,90,423,699,9342,0.64,110496.8,0.00
97.4,95.0,94.9,0,81,1.72,2,2850,1113,351,51.4,90,423,699,9352,0.64,110593.9,0.00
97.5,94.7,94.9,0,82,1.72,2,2850,1111,356,51.4,90,421,697,9362,0.64,110583.2,0.00
97.6,94.9,93.1,0,80,1.72,2,2850,1110,350,51.4,90,422,698,9370,0.64,110714.6,-0.09
97.7,94.9,91.5,0,81,1.72,2,2850,1110,351,51.4,90,422,698,9380,0.64,110811.7,-0.18
97.8,95.0,90.0,0,80,1.71,2,2850,1109,349,51.4,90,422,699,9390,0.64,110962.5,-0.25
97.9,95.0,94.2,0,80,1.71,2,2850,1108,347,51.4,90,422,700,9400,0.64,111113.5,-0.04
98.0,95.0,97.9,0,80,1.71,2,2850,1107,346,51.4,90,421,700,9409,0.64,111210.5,0.15
98.1,94.7,101.3,0,81,1.71,2,2850,1106,352,51.4,90,420,698,9419,0.64,111199.6,0.32
98.2,94.8,97.0,0,81,1.70,2,2850,1105,351,51.4,90,420,698,9429,0.64,111296.6,0.10
98.3,94.9,93.1,0,80,1.70,2,2850,1104,347,51.4,90,420,699,9439,0.64,111447.4,-0.09
98.4,94.9,89.7,0,80,1.70,2,2850,1103,347,51.4,90,420,699,9449,0.64,111544.4,-0.27
98.5,95.0,93.9,0,80,1.70,2,2850,1103,346,51.4,90,420,700,9457,0.64,111675.9,-0.06
98.6,94.7,97.6,0,82,1.69,2,2850,1101,351,51.4,90,420,700,9467,0.64,111772.9,0.13
98.7,94.8,101.0,0,81,1.69,2,2850,1100,349,51.4,90,420,700,9477,0.64,111869.8,0.30
98.8,95.0,100.4,0,80,1.69,2,2850,1100,344,51.4,90,420,700,9486,0.64,111966.8,0.27
98.9,94.7,99.8,0,82,1.69,2,2850,1098,351,51.4,90,419,700,9496,0.64,112063.8,0.25
